PassengerId,Survived,Age,Fare,Pclass_2,Pclass_3,Sex_male,SibSp_1,SibSp_2,SibSp_3,SibSp_4,SibSp_5,SibSp_8,Parch_1,Parch_2,Parch_3,Parch_4,Parch_5,Parch_6,Embarked_Q,Embarked_S
597,1,29.0,33.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
598,0,49.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
599,0,25.0,7.225,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,1,49.0,56.9292,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
601,1,24.0,27.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
602,0,25.0,7.8958,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
603,0,38.0,42.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
604,0,44.0,8.05,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
605,1,35.0,26.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,0,36.0,15.55,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
607,0,30.0,7.8958,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
608,1,27.0,30.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
609,1,22.0,41.5792,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
610,1,40.0,153.4625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
611,0,39.0,31.275,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
612,0,25.0,7.05,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
613,1,25.0,15.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
614,0,25.0,7.75,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
615,0,35.0,8.05,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
616,1,24.0,65.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
617,0,34.0,14.4,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
618,0,26.0,16.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
619,1,4.0,39.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
620,0,26.0,10.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
621,0,27.0,14.4542,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
622,1,42.0,52.5542,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
623,1,20.0,15.7417,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
624,0,21.0,7.8542,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
625,0,21.0,16.1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
626,0,61.0,32.3208,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
627,0,57.0,12.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
628,1,21.0,77.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
629,0,26.0,7.8958,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
630,0,25.0,7.7333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
631,1,80.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
632,0,51.0,7.0542,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
633,1,32.0,30.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,0,38.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
635,0,9.0,27.9,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
636,1,28.0,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
637,0,32.0,7.925,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
638,0,31.0,26.25,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
639,0,41.0,39.6875,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
640,0,25.0,16.1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
641,0,20.0,7.8542,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
642,1,24.0,69.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,0,2.0,27.9,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
644,1,25.0,56.4958,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
645,1,0.75,19.2583,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
646,1,48.0,76.7292,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
647,0,19.0,7.8958,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
648,1,56.0,35.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,0,25.0,7.55,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
650,1,23.0,7.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
651,0,25.0,7.8958,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
652,1,18.0,23.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
653,0,21.0,8.4333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
654,1,25.0,7.8292,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
655,0,18.0,6.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
656,0,24.0,73.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
657,0,25.0,7.8958,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
658,0,32.0,15.5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
659,0,23.0,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
660,0,58.0,113.275,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
661,1,50.0,133.65,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
662,0,40.0,7.225,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,0,47.0,25.5875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
664,0,36.0,7.4958,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
665,1,20.0,7.925,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
666,0,32.0,73.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
667,0,25.0,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
668,0,25.0,7.775,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
669,0,43.0,8.05,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
670,1,38.0,52.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
671,1,40.0,39.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
672,0,31.0,52.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
673,0,70.0,10.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
674,1,31.0,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
675,0,29.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
676,0,18.0,7.775,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
677,0,24.5,8.05,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
678,1,18.0,9.8417,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
679,0,43.0,46.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
680,1,36.0,512.3292,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
681,0,25.0,8.1375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
682,1,27.0,76.7292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,0,20.0,9.225,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
684,0,14.0,46.9,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
685,0,60.0,39.0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
686,0,25.0,41.5792,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
687,0,14.0,39.6875,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
688,0,19.0,10.1708,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
689,0,18.0,7.7958,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
690,1,15.0,211.3375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
691,1,31.0,57.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
692,1,4.0,13.4167,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
693,1,25.0,56.4958,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
694,0,25.0,7.225,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,0,60.0,26.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
696,0,52.0,13.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
697,0,44.0,8.05,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
698,1,25.0,7.7333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
699,0,49.0,110.8833,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
700,0,42.0,7.65,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
701,1,18.0,227.525,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
702,1,35.0,26.2875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
703,0,18.0,14.4542,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
704,0,25.0,7.7417,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
705,0,26.0,7.8542,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
706,0,39.0,26.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
707,1,45.0,13.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
708,1,42.0,26.2875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
709,1,22.0,151.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
710,1,25.0,15.2458,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
711,1,24.0,49.5042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,0,38.0,26.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
713,1,48.0,52.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
714,0,29.0,9.4833,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
715,0,52.0,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
716,0,19.0,7.65,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
717,1,38.0,227.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,1,27.0,10.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
719,0,25.0,15.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
720,0,33.0,7.775,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
721,1,6.0,33.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
722,0,17.0,7.0542,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
723,0,34.0,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
724,0,50.0,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
725,1,27.0,53.1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
726,0,20.0,8.6625,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
727,1,30.0,21.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
728,1,25.0,7.7375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
729,0,25.0,26.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
730,0,25.0,7.925,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
731,1,29.0,211.3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
732,0,11.0,18.7875,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,0,29.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
734,0,23.0,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
735,0,23.0,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
736,0,28.5,16.1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
737,0,48.0,34.375,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
738,1,35.0,512.3292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,0,25.0,7.8958,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
740,0,25.0,7.8958,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
741,1,38.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
742,0,36.0,78.85,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
743,1,21.0,262.375,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
744,0,24.0,16.1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
745,1,31.0,7.925,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
746,0,70.0,71.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
747,0,16.0,20.25,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
748,1,30.0,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
749,0,19.0,53.1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
750,0,31.0,7.75,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
751,1,4.0,23.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
752,1,6.0,12.475,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
753,0,33.0,9.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
754,0,23.0,7.8958,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
755,1,48.0,65.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
756,1,0.67,14.5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
757,0,28.0,7.7958,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
758,0,18.0,11.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
759,0,34.0,8.05,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
760,1,33.0,86.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
761,0,25.0,14.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
762,0,41.0,7.125,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
763,1,20.0,7.2292,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,1,36.0,120.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
765,0,16.0,7.775,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
766,1,51.0,77.9583,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
767,0,38.0,39.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,0,30.5,7.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
769,0,25.0,24.15,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
770,0,32.0,8.3625,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
771,0,24.0,9.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
772,0,48.0,7.8542,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
773,0,57.0,10.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
774,0,25.0,7.225,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,1,54.0,23.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
776,0,18.0,7.75,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
777,0,25.0,7.75,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
778,1,5.0,12.475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
779,0,25.0,7.7375,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
780,1,43.0,211.3375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
781,1,13.0,7.2292,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,1,17.0,57.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
783,0,29.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
784,0,25.0,23.45,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
785,0,25.0,7.05,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
786,0,25.0,7.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
787,1,18.0,7.4958,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
788,0,8.0,29.125,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
789,1,1.0,20.575,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
790,0,46.0,79.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,0,25.0,7.75,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
792,0,16.0,26.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
793,0,25.0,69.55,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
794,0,38.0,30.6958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,0,25.0,7.8958,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
796,0,39.0,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
797,1,49.0,25.9292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
798,1,31.0,8.6833,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
799,0,30.0,7.2292,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,0,30.0,24.15,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
801,0,34.0,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
802,1,31.0,26.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
803,1,11.0,120.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
804,1,0.42,8.5167,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
805,1,27.0,6.975,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
806,0,31.0,7.775,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
807,0,39.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
808,0,18.0,7.775,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
809,0,39.0,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
810,1,33.0,53.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
811,0,26.0,7.8875,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
812,0,39.0,24.15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
813,0,35.0,10.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
814,0,6.0,31.275,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
815,0,30.5,8.05,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
816,0,38.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
817,0,23.0,7.925,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
818,0,31.0,37.0042,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
819,0,43.0,6.45,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
820,0,10.0,27.9,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
821,1,52.0,93.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
822,1,27.0,8.6625,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
823,0,38.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
824,1,27.0,12.475,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
825,0,2.0,39.6875,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
826,0,25.0,6.95,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
827,0,25.0,56.4958,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
828,1,1.0,37.0042,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
829,1,25.0,7.75,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
831,1,15.0,14.4542,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
832,1,0.83,18.75,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
833,0,25.0,7.2292,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,0,23.0,7.8542,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
835,0,18.0,8.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
836,1,39.0,83.1583,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
837,0,21.0,8.6625,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
838,0,25.0,8.05,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
839,1,32.0,56.4958,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
840,1,38.0,29.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,0,20.0,7.925,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
842,0,16.0,10.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
843,1,30.0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,0,34.5,6.4375,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,0,17.0,8.6625,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
846,0,42.0,7.55,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
847,0,25.0,69.55,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
848,0,35.0,7.8958,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,0,28.0,33.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
850,1,38.0,89.1042,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
851,0,4.0,31.275,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
852,0,74.0,7.775,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
853,0,9.0,15.2458,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
854,1,16.0,39.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
855,0,44.0,26.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
856,1,18.0,9.35,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
857,1,45.0,164.8667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
858,1,51.0,26.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
859,1,24.0,19.2583,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
860,0,25.0,7.2292,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,0,41.0,14.1083,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
862,0,21.0,11.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
863,1,48.0,25.9292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
864,0,25.0,69.55,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
865,0,24.0,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
866,1,42.0,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
867,1,27.0,13.8583,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
868,0,31.0,50.4958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
869,0,25.0,9.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
870,1,4.0,11.1333,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
871,0,26.0,7.8958,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
872,1,47.0,52.5542,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
873,0,33.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
874,0,47.0,9.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
875,1,28.0,24.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
876,1,15.0,7.225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,0,20.0,9.8458,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
878,0,19.0,7.8958,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
879,0,25.0,7.8958,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
880,1,56.0,83.1583,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
881,1,25.0,26.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
882,0,33.0,7.8958,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
883,0,22.0,10.5167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
884,0,28.0,10.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
885,0,25.0,7.05,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
886,0,39.0,29.125,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
887,0,27.0,13.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
888,1,19.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
889,0,25.0,23.45,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
890,1,26.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,0,32.0,7.75,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
